# format:org_id|changed|org_name|country|source
@aut-18185-APNIC|20040227|4F, No.114, Sec.1, Chung-Shiao W. Road|TW|APNIC
@aut-18186-APNIC|20030121|YAW JENQ TECHNOLOGY CORPORATION|TW|APNIC
@aut-18187-APNIC|20140912|WifiCity|PH|APNIC
@aut-18188-APNIC|20140620|Ateneo de Manila University|PH|APNIC
@aut-18189-APNIC|20060427|Broadband Network Asia|ID|APNIC
@aut-18192-APNIC|20040625|Engin Pty Ltd, Voice over IP|AU|APNIC
@aut-18194-APNIC|20120928|Philippine Multi-Media|PH|APNIC
@aut-18196-APNIC|20020419|Seven Star Internet Service Provider|IN|APNIC
@aut-18199-APNIC|20081103|Link Telecom (NZ) Limited|NZ|APNIC
@aut-18200-APNIC|20141203|Office des Postes et Telecommunications New-Caledonia|NC|APNIC
@aut-18201-APNIC|20130320|ServiceCorp Pty Ltd|AU|APNIC
@aut-18204-APNIC|20100409|MindShare Asia Pacific CHANGE GroupM Asia Pacific|HK|APNIC
@aut-18205-APNIC|20020502|Asian University of Science And Technology Chon buri|TH|APNIC
@aut-18206-APNIC|20071023|VADS Managed Business Internet Service Provider|MY|APNIC
@aut-18207-APNIC|20130729|YOU Broadband & Cable India Ltd.|IN|APNIC
@aut-18212-APNIC|20050802|National Institutional Facilitation Technologies|PK|APNIC
@aut-18214-APNIC|20050802|AMBERGRIS SOLUTIONS, INC.|PH|APNIC
@aut-18218-APNIC|20020517|HK Science & Technology Parks Corporation|HK|APNIC
@aut-18219-APNIC|20020522|SAP ASIA PTE LTD|SG|APNIC
@aut-18221-APNIC|20120220|Planet Ozi Pty Ltd|AU|APNIC
@aut-18222-APNIC|20090121|Opto Network Private Limited, OPTO AS|IN|APNIC
@aut-18223-APNIC|20120119|Capital IQ Information Systems (India) Pvt, Ltd.,|IN|APNIC
@aut-18224-APNIC|20020528|Singapore Network Services|SG|APNIC
@aut-18225-APNIC|20020529|Softcell AS Number|IN|APNIC
@aut-18227-APNIC|20111021|Clear-Comm Sdn Bhd|MY|APNIC
@aut-18228-APNIC|20120210|NCS IDC in Singapore|SG|APNIC
@aut-18229-APNIC|20130705|CtrlS Datacenters Ltd.|IN|APNIC
@aut-18230-APNIC|20110210|Zipnet Limited DKB AS number|BD|APNIC
@aut-18233-APNIC|20120511|Philippine Telegraph and Telephone Corporation,|PH|APNIC
@aut-18234-APNIC|20090727|Australian Insurance Holdings|AU|APNIC
@aut-18237-APNIC|20040629|Visionnet AS Number|ID|APNIC
@aut-18239-APNIC|20020910|Beijing Capital Public Information Platform|CN|APNIC
@aut-18241-APNIC|20030528|State Power Information Net|CN|APNIC
@aut-18242-APNIC|20020911|Chengdu Information Harbor Co., Ltd|CN|APNIC
@aut-18244-APNIC|20020626|Stateline Internet Data Center Co., Ltd. Shanghai|CN|APNIC
@aut-18248-APNIC|20120131|Acxiom Australia Pty Ltd Internet Services|AU|APNIC
@aut-18249-APNIC|20020618|Globe Telecom Internet Data Center|PH|APNIC
@aut-18250-APNIC|20040203|Pacific Wireless Pty Ltd|AU|APNIC
@aut-18253-APNIC|20020620|EXXON MOBIL CORPORATION|MY|APNIC
@aut-18254-APNIC|20041125|HOTSPEED INTERNET PTE LTD|SG|APNIC
@aut-18255-APNIC|20130221|Brisbane City Council|AU|APNIC
@aut-18256-APNIC|20020626|Bank of Ayudhya Public Co.,Ltd.|TH|APNIC
@aut-18258-APNIC|20110629|Morgan Stanley Japan Limited transit AS|JP|APNIC
@aut-18260-JPNIC|20020731|EHIME CATV CO.,LTD.|JP|JPNIC
@aut-18263-JPNIC|20060420|MEITETSUCOM Co., Ltd.|JP|JPNIC
@aut-18264-JPNIC|20020913|Seikei Eizo Network Inc.|JP|JPNIC
@aut-18265-JPNIC|20031021|ZEXIS CORPORATION|JP|JPNIC
@aut-18266-JPNIC|20080731|Datacoa Co., Ltd.|JP|JPNIC
@aut-18267-JPNIC|20131003|Doshisha University|JP|JPNIC
@aut-18268-JPNIC|20021021|Naganoken Kyodou Densan Co.Ltd.|JP|JPNIC
@aut-18269-JPNIC|20040827|Kai Creates Inc.|JP|JPNIC
@aut-18270-JPNIC|20130325|Toin University of Yokohama|JP|JPNIC
@aut-18271-JPNIC|20050307|Sojitz Systems Corporation|JP|JPNIC
@aut-18272-JPNIC|20050826|SYNFORM CO.,LTD|JP|JPNIC
@aut-18274-JPNIC|20021113|Utsunomiya Cable TV Corporation|JP|JPNIC
@aut-18276-JPNIC|20140421|Kansai University|JP|JPNIC
@aut-18277-JPNIC|20050309|Kurashiki University of Science and the Arts|JP|JPNIC
@aut-18278-JPNIC|20040827|Cable TV Corporation|JP|JPNIC
@aut-18279-JPNIC|20050307|Bukkyo University|JP|JPNIC
@aut-18281-JPNIC|20030116|Tokoname New-TV Corporation|JP|JPNIC
@aut-18282-JPNIC|20100517|TONAMI Internet Service(TONAMI TransportationCo.,Ltd.)|JP|JPNIC
@aut-18283-JPNIC|20060206|Fureai Channel Inc.|JP|JPNIC
@aut-18284-JPNIC|20030131|Isetan Data Center Co., Ltd.|JP|JPNIC
@aut-18286-JPNIC|20120522|Osaka City University|JP|JPNIC
@aut-18287-JPNIC|20050830|Odakyu Telecommunication Services|JP|JPNIC
@aut-18289-JPNIC|20130711|AT&T JAPAN KK|JP|JPNIC
@aut-18290-JPNIC|20030228|Mimedia Corporation|JP|JPNIC
@aut-18291-APNIC|20140714|VODAFONE AUSTRALIA PTY LIMITED Public Autonomous System Number|AU|APNIC
@aut-18292-APNIC|20050210|Credit Union Services Corporation Australia Ltd. Sydney|AU|APNIC
@aut-18294-APNIC|20020813|NFFC|KR|APNIC
@aut-18295-APNIC|20020828|Allianz Life Insurance Co.Ltd|KR|APNIC
@aut-18296-APNIC|20050510|Hanbit Microsystems|KR|APNIC
@aut-18297-APNIC|20020902|K-JIST|KR|APNIC
@aut-18298-APNIC|20061229|Chungnam National University|KR|APNIC
@aut-18299-APNIC|20141215|BS SECURITIES CO.,LTD|KR|APNIC
@aut-18300-APNIC|20100222|KEPCO|KR|APNIC
@aut-18301-APNIC|20021102|DAESUNG NETWORK SERVICE CO.,LTD.|KR|APNIC
@aut-18302-APNIC|20130201|SK Telecom|KR|APNIC
@aut-18303-APNIC|20021102|SMARTRO|KR|APNIC
@aut-18304-APNIC|20050202|KONKUK UNIVERSTY CHUNGJUCAMPUS COMPUTER CENTER|KR|APNIC
@aut-18305-APNIC|20061120|POSDATA Co.,Ltd|KR|APNIC
@aut-18306-APNIC|20060615|HANANET|KR|APNIC
@aut-18307-APNIC|20021122|National Tax Service|KR|APNIC
@aut-18308-APNIC|20060602|BUCHEONSI|KR|APNIC
@aut-18309-APNIC|20021206|Korea VAn Service Co.LTD|KR|APNIC
@aut-1831-LACNIC|19980817|ITESO, A.C.|MX|LACNIC
@aut-18310-APNIC|20061017|TBROAD ABC BROADCASTING CO.,LTD.|KR|APNIC
@aut-18311-APNIC|20061227|Dongsue Digital BROADCASTING CO.,LTD.|KR|APNIC
@aut-18312-APNIC|20030106|Korea Asset Management COrporation|KR|APNIC
@aut-18314-APNIC|20030409|Daegu National University of Education|KR|APNIC
@aut-18315-APNIC|20030409|Sorabol College|KR|APNIC
@aut-18316-APNIC|20140703|flexnetworks|KR|APNIC
@aut-18317-APNIC|20081110|Chodang University|KR|APNIC
@aut-18318-APNIC|20080122|Chonnam Dongbu CATV|KR|APNIC
@aut-18319-APNIC|20050217|Yeungnam College of Science & Technology|KR|APNIC
@aut-18320-APNIC|20030409|Gwangju National University of Education|KR|APNIC
@aut-18321-APNIC|20030409|KwangJu Women's University|KR|APNIC
@aut-18322-APNIC|20030409|Daegu Health College|KR|APNIC
@aut-18323-APNIC|20141222|Seoul National University Bundang Hospital|KR|APNIC
@aut-18324-APNIC|20030409|Masan College|KR|APNIC
@aut-18325-APNIC|20030409|Korea Christian University|KR|APNIC
@aut-18326-APNIC|20050516|Sports TOTO|KR|APNIC
@aut-18327-APNIC|20030409|Jinju International University|KR|APNIC
@aut-18328-APNIC|20090928|Dotname Korea Corp|KR|APNIC
@aut-18329-APNIC|20081104|Sangmyung University|KR|APNIC
@aut-1833-RIPE|20000101|TeliaNet USA|EU|RIPE
@aut-18330-APNIC|20070820|HONGIK UNIVERSITY|KR|APNIC
@aut-18331-APNIC|20030409|Hyechon college|KR|APNIC
@aut-18332-APNIC|20131007|postopia|KR|APNIC
@aut-18333-APNIC|20060529|Korea Press Foundation|KR|APNIC
@aut-18334-APNIC|20061120|Gyounggidongbu cable tv co., Ltd.|KR|APNIC
@aut-18335-APNIC|20030409|Seoul Women University|KR|APNIC
@aut-18336-APNIC|20071106|Kyungdong College of Techno-information|KR|APNIC
@aut-18337-APNIC|20081201|KyungSan University|KR|APNIC
@aut-18338-APNIC|20060421|STARVANKOREA|KR|APNIC
@aut-18339-APNIC|20030409|Kyung Hee Cyber University|KR|APNIC
@aut-18340-APNIC|20061110|Korea University|KR|APNIC
@aut-18341-APNIC|20030409|Gumi College|KR|APNIC
@aut-18342-APNIC|20081105|KunJang College|KR|APNIC
@aut-18343-APNIC|20030409|Daegu Technical College|KR|APNIC
@aut-18344-APNIC|20020708|USED IN NORTH CHINANET BACKBONE|CN|APNIC
@aut-18346-APNIC|20020716|Groundhog Software Pty Ltd|AU|APNIC
@aut-18347-APNIC|20130227|Indo Pratama CyberNet, PT.|ID|APNIC
@aut-18348-APNIC|20140822|DIRECT PAYMENT SOLUTIONS|NZ|APNIC
@aut-18349-APNIC|20120131|Fuji Xerox Australia|AU|APNIC
@aut-1835-RIPE|20000101|Forskningsnettet - Danish network for Research and Education|EU|RIPE
@aut-18351-APNIC|20080707|PT Media Akses Global Indo, Internet Provider Jakarta|ID|APNIC
@aut-18353-APNIC|20060916|Revera NZ Limited|NZ|APNIC
@aut-18354-APNIC|20020724|Technology Partners in Adelaide,|AU|APNIC
@aut-18355-APNIC|20091002|PT. Dongsuh Securities|ID|APNIC
@aut-18356-APNIC|20131120|Aware Corporation Autonomous System|TH|APNIC
@aut-18357-APNIC|20020724|Sutherland Corporation|AU|APNIC
@aut-18358-APNIC|20050919|Alinta|AU|APNIC
@aut-18360-APNIC|20031013|Santo Tomas E-Service Providers|PH|APNIC
@aut-18361-APNIC|20020805|AUSTRALIAN STOCK EXCHANGE LIMITED,|AU|APNIC
@aut-18362-APNIC|20030529|Netway Communication Co.,Ltd.|TH|APNIC
@aut-18363-APNIC|20060215|AS HUDSON GLOBAL RESOURCES SYDNEY|AU|APNIC
@aut-18365-APNIC|20090605|GRAMEDIA, PT.|ID|APNIC
@aut-1837-RIPE|20000101|NATO Communications and Information Agency|EU|RIPE
@aut-18372-APNIC|20020823|Page Net Express|AU|APNIC
@aut-18373-APNIC|20060316|KOOKMIN BANK|KR|APNIC
@aut-18375-APNIC|20050324|Deutsche Bank Australia AS|AU|APNIC
@aut-18377-APNIC|20040331|Clear Datavoice Service Provider|SG|APNIC
@aut-18378-APNIC|20050803|National Institute of Water and Atmosphere|NZ|APNIC
@aut-18379-APNIC|20140214|CSMNAP-ASN|ID|APNIC
@aut-18380-APNIC|20020830|Sealcorp Holdings Ltd|AU|APNIC
@aut-18382-APNIC|20021016|Watson Wyatt HK Ltd|HK|APNIC
@aut-18383-APNIC|20021017|CAHI Corporation,|JP|APNIC
@aut-18384-APNIC|20021021|e-wire internet service provider|AU|APNIC
@aut-18385-APNIC|20120111|KDDI Australia Pty. Ltd.|AU|APNIC
@aut-18389-APNIC|20021023|Asia Solutions AS (ETPI Client)|PH|APNIC
@aut-18390-APNIC|20021024|Spin Internet Service|AU|APNIC
@aut-18391-APNIC|20130220|Mediaring Network Services Pte Ltd.|SG|APNIC
@aut-18392-APNIC|20030703|Globe Telecom IX Network|PH|APNIC
@aut-18393-APNIC|20030407|Java Online, PT.|ID|APNIC
@aut-18394-APNIC|20111220|Universitas Pendidikan Indonesia|ID|APNIC
@aut-18396-APNIC|20100624|PhilCom Corporation|PH|APNIC
@aut-18397-APNIC|20021030|P&O Ports Sydney link|AU|APNIC
@aut-1840-LACNIC|20100818|Universidad de Las Americas-Puebla|MX|LACNIC
@aut-18400-APNIC|20051012|Xtreme Networks Limited|NZ|APNIC
@aut-18401-APNIC|20070221|DAEGU UNIVERSITY|KR|APNIC
@aut-18402-APNIC|20030406|NATIONAL LIBRARY BOARD|SG|APNIC
@aut-18403-APNIC|20120831|The Corporation for Financing & Promoting Technology|VN|APNIC
@aut-18404-APNIC|20131204|NexG Carrier Pty Ltd|AU|APNIC
@aut-18405-APNIC|20040323|Snowregal Holdings TA Digital Data Solutions Perth Peering AS|AU|APNIC
@aut-18409-APNIC|20050803|Bank of Thailand, Bangkok, Thailand|TH|APNIC
@aut-18410-APNIC|20081001|104 Information Technology Co., Ltd.|TW|APNIC
@aut-18411-APNIC|20111228|EDT Network Services Limited Co,Ltd.|TW|APNIC
@aut-18413-APNIC|20030808|Great Taipei Broadband Company Ltd.|TW|APNIC
@aut-18414-APNIC|20060227|National Center for High-performance Computing|TW|APNIC
@aut-18415-APNIC|20050606|B-WIZ Technology|TW|APNIC
@aut-18416-APNIC|20031212|Genmart Tech. Co. lmt.|TW|APNIC
@aut-18419-APNIC|20050606|SIGMA BROAD TV CO.,LTD|TW|APNIC
@aut-18420-APNIC|20040303|National Central University|TW|APNIC
@aut-18421-APNIC|20040311|Taishin International Bank|TW|APNIC
@aut-18422-APNIC|20050818|Industrial Technology Research Institute|TW|APNIC
@aut-18423-APNIC|20051129|Yuanghong MultiMedia Technology Co. Ltd.|TW|APNIC
@aut-18424-APNIC|20051029|CHWBN|TW|APNIC
@aut-18425-APNIC|20050601|NTT Taiwan Ltd.|TW|APNIC
@aut-18426-APNIC|20050706|National Applied Research Laboratories|TW|APNIC
@aut-18427-APNIC|20050707|PChome Online|TW|APNIC
@aut-18428-APNIC|20050906|China United Telecom Corp|TW|APNIC
@aut-18429-APNIC|20050906|Extra-Lan Technologies Co., LTD|TW|APNIC
@aut-18431-APNIC|20030110|Department of Foreign Affairs and Trade|AU|APNIC
@aut-18455-LACNIC|20060616|Netdata S.R.L.|AR|LACNIC
@aut-18466-LACNIC|20060616|Geminicommunications Limited|BZ|LACNIC
@aut-18492-LACNIC|20060717|Almacenes Paris Comercial S.A|CL|LACNIC
@aut-18496-LACNIC|20060717|GlobalNet SA|AR|LACNIC
@aut-1850-RIPE|20000101|Internet Iceland Inc. (ISNIC)|EU|RIPE
@aut-1851-APNIC|20140522|The University of Adelaide|AU|APNIC
@aut-1853-RIPE|20000101|ACOnet Backbone|AT|RIPE
@aut-18532-LACNIC|20120815|Secretaria de Hacienda y Credito Publico|MX|LACNIC
@aut-1854-RIPE|20000101|Novo Group Oyj|EU|RIPE
@aut-18547-LACNIC|20130306|Picture Informática Ltda|BR|LACNIC
@aut-18576-LACNIC|20120503|Educ.ar|AR|LACNIC
@aut-18579-LACNIC|20060717|Dalinco|UY|LACNIC
@aut-18592-LACNIC|20060717|Corporacion Universitaria para el Desarrollo de Internet, A.C.|MX|LACNIC
@aut-18667-LACNIC|20060717|Web2mil S.A|UY|LACNIC
@aut-18678-LACNIC|20120509|INTERNEXA S.A. E.S.P|CO|LACNIC
@aut-18732-RIPE|20000101|QoS Networks, Inc.|EU|RIPE
@aut-18734-LACNIC|20090119|Operbes, S.A. de C.V.|MX|LACNIC
@aut-18739-LACNIC|20130306|AGENCIA MODERNA TECNOLOGIA LTDA.|BR|LACNIC
@aut-18782-LACNIC|20130401|Pegasus Telecom|BR|LACNIC
@aut-18822-LACNIC|20140707|Manquehuenet|CL|LACNIC
@aut-18840-LACNIC|20080911|EQUIPOS Y SISTEMAS S.A.|NI|LACNIC
@aut-18846-LACNIC|20060815|Petroleos Mexicanos|MX|LACNIC
@aut-18881-LACNIC|20130306|Global Village Telecom|BR|LACNIC
@aut-1889-RIPE|20000101|Hewlett Packard Europe S.A.S.|EU|RIPE
@aut-1893-RIPE|20000101|Deutsches Klimarechenzentrum GmbH|DE|RIPE
@aut-18941-LACNIC|20060815|El Mercurio S.A.P.|CL|LACNIC
@aut-1895-RIPE|20000101|Friedrich Alexander Universitaet Erlangen-Nuernberg|DE|RIPE
@aut-1897-RIPE|20000101|NOVIS Telecom, S.A.|PT|RIPE
@aut-18998-LACNIC|20030918|Credomatic|CR|LACNIC
@aut-1902-RIPE|20000101|GTSNovera|CZ|RIPE
@aut-1903-RIPE|20000101|GTS Czech Republic Transit AS|EU|RIPE
@aut-19033-LACNIC|20030918|World Tel-Fax Electronics C.A.|VE|LACNIC
@aut-19037-LACNIC|20030918|CTI Compania de Telefonas del Interior S.A.|AR|LACNIC
@aut-19038-LACNIC|20030918|SCOTIABANK INVERLAT SA|MX|LACNIC
@aut-19064-LACNIC|20030918|NET EXPRESS S.A.|AR|LACNIC
@aut-19077-LACNIC|20070503|CYBERCENTER S.A.|CL|LACNIC
@aut-19089-LACNIC|20130306|DH&C Outsourccing S/A.|BR|LACNIC
@aut-19109-LACNIC|20030918|CETELEM|AR|LACNIC
@aut-19114-LACNIC|20001120|Otecel S.A.|EC|LACNIC
@aut-1916-LACNIC|20130306|Associação Rede Nacional de Ensino e Pesquisa|BR|LACNIC
@aut-19178-RIPE|20000101|Cantor Fitzgerald International Ltd|EU|RIPE
@aut-19180-LACNIC|20040924|AMERICATEL PERU S.A.|PE|LACNIC
@aut-19192-LACNIC|20031016|Universidad Central de Venezuela|VE|LACNIC
@aut-19196-LACNIC|20031016|BellSouth Chile|CL|LACNIC
@aut-1921-RIPE|20000101|NIC.at head office Salzburg|AT|RIPE
@aut-1922-RIPE|20000101|UAKOM|SK|RIPE
@aut-1923-RIPE|20000101|Tampere Telelphone Company|EU|RIPE
@aut-19244-LACNIC|20060408|Telmex USA|US|LACNIC
@aut-19259-LACNIC|20031016|Todito.com S.A. de C.V.|MX|LACNIC
@aut-1926-RIPE|20000101|University of Tampere|EU|RIPE
@aut-19315-LACNIC|20031016|Banelco S.A.|AR|LACNIC
@aut-19332-LACNIC|20110622|Marcatel Com, S.A. de C.V.|MX|LACNIC
@aut-1935-RIPE|20000101|Reseau Regional Limousin|EU|RIPE
@aut-1936-RIPE|20000101|Reseau Regional Picardie|EU|RIPE
@aut-19361-LACNIC|20130306|A.Telecom S.A.|BR|LACNIC
@aut-1937-RIPE|20000101|CRATERE AS Number|EU|RIPE
@aut-19373-LACNIC|20140716|Triara.com, S.A. de C.V.|MX|LACNIC
@aut-19376-RIPE|20000101|Ministerie van Justitie|EU|RIPE
@aut-1938-RIPE|20000101|Irisa/Inria Rennes|EU|RIPE
@aut-1939-RIPE|20000101|Reseau National de telecommunications pour la Technologie|EU|RIPE
@aut-1940-RIPE|20000101|Reseau Regional R3LR|EU|RIPE
@aut-1941-RIPE|20000101|FR|EU|RIPE
@aut-19411-LACNIC|20030618|Nap Chile|CL|LACNIC
@aut-1942-RIPE|20000101|Toile Informatique GREnobloise|EU|RIPE
@aut-19422-LACNIC|20140206|Telefonica Moviles del Uruguay SA|UY|LACNIC
@aut-19429-LACNIC|20110315|ETB - Colombia|CO|LACNIC
@aut-1943-RIPE|20000101|Reseau Regional Corse|EU|RIPE
@aut-1944-RIPE|20000101|Reseau regional Aquitaine GREPA3 opere par SFR|EU|RIPE
@aut-19447-LACNIC|20080624|ALFANUMERIC|NI|LACNIC
@aut-1945-RIPE|20000101|Lyon Recherche et Enseignement Supérieur (LyRES)|EU|RIPE
@aut-1946-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1947-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1948-RIPE|20000101|Education and research network of the Saclay plateau|EU|RIPE
@aut-1949-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1950-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1951-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-19519-LACNIC|20030618|ACRON S.A.|AR|LACNIC
@aut-1952-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1953-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1954-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-1955-RIPE|20000101|HUNGARNET|HU|RIPE
@aut-19553-LACNIC|20030618|PSINET-AR (PSINet Argentina)|AR|LACNIC
@aut-19582-LACNIC|20060822|GRUPO BRAVCO|EC|LACNIC
@aut-1960-RIPE|20000101|ISI|EU|RIPE
@aut-1961-RIPE|20000101|ISI|EU|RIPE
@aut-19611-LACNIC|20130306|Associação Antônio Vieira - Unisinos|BR|LACNIC
@aut-1962-RIPE|20000101|ISI|EU|RIPE
@aut-1967-RIPE|20000101|Middle East Technical University|EU|RIPE
@aut-19676-RIPE|20000101|Swift Global (K) Ltd.|KE|RIPE
@aut-19688-LACNIC|20130308|Banco Santander (Mexico) S.A., Institucion de Banca Multiple, Grupo Financiero Santander|MX|LACNIC
@aut-19705-APNIC|20041221|NextEd Limited|AU|APNIC
@aut-19731-LACNIC|20031219|Codensa S.A. ESP|CO|LACNIC
@aut-197406-RIPE|20000101|OOO Telecom Ltd.|RU|RIPE
@aut-19763-LACNIC|20130306|Fundacao Universidade do Vale do Itajai|BR|LACNIC
@aut-19767-LACNIC|20031219|Global One Guatemala|GT|LACNIC
@aut-19863-LACNIC|20060729|Guyana Telephone & Telegraph Co.|GY|LACNIC
@aut-19873-LACNIC|20140827|S C SOLUCOES EM TECNOLOGIA S A|BR|LACNIC
@aut-19889-LACNIC|20071218|Cooperativa Telefonica Del Viso|AR|LACNIC
@aut-19960-LACNIC|20130306|NET SITE S.A|BR|LACNIC
@aut-19990-LACNIC|20140613|ZetaNET Telecom|BR|LACNIC
@aut-20002-LACNIC|20030704|Telstar S.A.|UY|LACNIC
@aut-20015-LACNIC|20101113|FullCom S.A.|CL|LACNIC
@aut-20032-LACNIC|20040115|Grupo VITRO, S.A. de C.V.|MX|LACNIC
@aut-2004-RIPE|20000101|TNO-FEL|EU|RIPE
@aut-20043-LACNIC|20040115|DKA SA.|AR|LACNIC
@aut-20044-LACNIC|20130306|S/A ESTADO DE MINAS|BR|LACNIC
@aut-20106-LACNIC|20040115|Interbanking S.A.|AR|LACNIC
@aut-20116-LACNIC|20130306|CAIXA ECONOMICA FEDERAL|BR|LACNIC
@aut-20117-LACNIC|20040115|HSBC BANK Argentina S.A.|AR|LACNIC
@aut-2012-RIPE|20000101|ELTENET|HU|RIPE
@aut-20142-LACNIC|20130306|SimpleWeb Informatica Ltda.|BR|LACNIC
@aut-2016-RIPE|20000101|Otaniemi Science Park|EU|RIPE
@aut-2017-RIPE|20000101|National Bureau of Investigation|FI|RIPE
@aut-20173-LACNIC|20090722|Televisa, S.A de C.V.|MX|LACNIC
@aut-20191-LACNIC|20060912|Pontificia Universidad Catolica de Chile|CL|LACNIC
@aut-20207-LACNIC|20060323|Gigared S.A.|AR|LACNIC
@aut-20244-LACNIC|20040217|Division de Impuestos y Aduanas de Colombia|CO|LACNIC
@aut-20249-RIPE|20000101|Jefferies International Limited||RIPE
@aut-20255-LACNIC|20030808|Tecnowind S.A.|UY|LACNIC
@aut-20256-LACNIC|20040217|Ultramar Agencia Maratima|CL|LACNIC
@aut-2026-RIPE|20000101|City of Helsinki|FI|RIPE
@aut-20266-LACNIC|20130306|Vesper Sao Paulo S.A.|BR|LACNIC
@aut-2028-RIPE|20000101|Nortel Plc|EU|RIPE
@aut-2029-RIPE|20000101|BNR Europe Limited|EU|RIPE
@aut-20294-RIPE|20000101|MTN Uganda|UG|RIPE
@aut-20297-LACNIC|20040217|Convergence Communications de Venezuela|VE|LACNIC
@aut-20299-LACNIC|20010420|Newcom Limited|GT|LACNIC
@aut-20305-LACNIC|20040217|Banco Rio de la Plata S.A.|AR|LACNIC
@aut-20312-LACNIC|20120924|Fundación Centro Nacional de Innovación Tecnológica (CENIT)|VE|LACNIC
@aut-20321-LACNIC|20040217|Alternativa Gratis|AR|LACNIC
@aut-20345-LACNIC|20040217|Elnath S.A.C|PE|LACNIC
@aut-2036-RIPE|20000101|JOANNEUM RESEARCH|AT|RIPE
@aut-20361-LACNIC|20040217|Globalnet S.A.|CL|LACNIC
@aut-2038-RIPE|20000101|IT-HEP Italian Hepnet|EU|RIPE
@aut-2039-RIPE|20000101|Instituto Nazionale Fisica Nucleare (INFN)|EU|RIPE
@aut-2040-RIPE|20000101|Instituto Nazionale Fisica Nucleare (INFN)|EU|RIPE
@aut-20418-LACNIC|20040315|DACAS S.A.|AR|LACNIC
@aut-2042-APNIC|20070716|JARING Communications Sdn Bhd.|MY|APNIC
@aut-2043-RIPE|20000101|CIS-NET TESTNETWORK|NL|RIPE
@aut-2045-RIPE|20000101|ICL Data Oy|EU|RIPE
@aut-20483-RIPE|20000101|EUROCOM Ltd.,|RU|RIPE
@aut-20484-RIPE|20000101|Yalla Online Autonomous System|EG|RIPE
@aut-2049-RIPE|20000101|AVL List GmbH|AT|RIPE
@aut-20495-RIPE|20000101|We Dare BV Autonomous System|NL|RIPE
@aut-20507-RIPE|20000101|InterNLnet Autonomous System|NL|RIPE
@aut-20521-RIPE|20000101|Bellnet Ltd.|MT|RIPE
@aut-20523-RIPE|20000101|Novotron Informatikai Rt.|HU|RIPE
@aut-20545-RIPE|20000101|GRENA Autonomous System|GE|RIPE
@aut-20547-RIPE|20000101|Six Degrees Managed Data Limited|GB|RIPE
@aut-20562-RIPE|20000101|Open Peering Initiative, Amsterdam, The Netherlands|NL|RIPE
@aut-20569-RIPE|20000101|AinaCom - IP Services and Transit Network|FI|RIPE
@aut-2057-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20576-RIPE|20000101|Gazsvyaz Ltd|RU|RIPE
@aut-2058-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-2059-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20595-RIPE|20000101|Autonmous System of Landesbank Hessen-Thueringen Girozentrale|DE|RIPE
@aut-20598-RIPE|20000101|Autonomous System number for Cyber Space,|IL|RIPE
@aut-2060-RIPE|20000101|RENATER_ASNBLOCK1|EU|RIPE
@aut-20604-RIPE|20000101|Etruria Informatica AS|IT|RIPE
@aut-20608-RIPE|20000101|Engineering.mo S.p.A.|IT|RIPE
@aut-2061-RIPE|20000101|reseau regional midi-pyrenees ASTER-6|EU|RIPE
@aut-2062-RIPE|20000101|Commissariat a l'Energie Atomique|EU|RIPE
@aut-20623-RIPE|20000101|The network of ISP Safelines,includes POPs in various cities|IL|RIPE
@aut-2063-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-2064-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20640-RIPE|20000101|Titan Networks Internet & Telecommunications Service Providing GmbH|DE|RIPE
@aut-2065-RIPE|20000101|Reseau metropolitain de Montpellier HDMON|EU|RIPE
@aut-20652-RIPE|20000101|Unitron Systems & Development LTD Autonomous System|GB|RIPE
@aut-20658-RIPE|20000101|Web Farm of Computer Design in a multi-homed infrastructure|IT|RIPE
@aut-2066-RIPE|20000101|Reseau Regional Midi-Pyrenees ASTER-5|EU|RIPE
@aut-2067-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20677-RIPE|20000101|imos GmbH|DE|RIPE
@aut-20679-RIPE|20000101|hSo: broadband internet, data and|GB|RIPE
@aut-2068-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20680-RIPE|20000101|ATCOM S.A. Commercial Network|PL|RIPE
@aut-2069-RIPE|20000101|FR-RENATER|EU|RIPE
@aut-20692-RIPE|20000101|NetGate Datacenter ASN|DE|RIPE
@aut-20693-RIPE|20000101|INTERNET XPRESS Autonomus System|ES|RIPE
@aut-20695-RIPE|20000101|Capital One Bank (Europe) plc|GB|RIPE
@aut-20696-RIPE|20000101|Absnet on Aker Brygge, Oslo,Norway|NO|RIPE
@aut-2070-RIPE|20000101|FR-RENATER|EU|RIPE
